Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-February-2019,340.70,346.50,336.25,343.10,342.648852838956136819,2089201,8203,715862326.00,1154492,55.26,10.25,2.40
13-February-2019,345.80,347.10,339.00,340.00,340.867411343750168821,1665957,7666,567870450.00,1342033,80.56,8.10,-5.80
12-February-2019,349.85,352.00,343.25,344.45,348.689283949202438168,977291,7385,340770899.00,602305,61.63,8.75,-5.40
11-February-2019,355.00,355.00,348.60,349.30,350.732394513657400810,1719251,7697,602997020.00,1022385,59.47,6.40,-5.70
8-February-2019,353.10,357.80,350.80,354.90,354.561096566529924698,339569,5140,120397957.00,69360,20.43,7.00,1.80
7-February-2019,359.00,361.55,356.50,358.75,359.496929931709251704,978317,8068,351701958.00,375992,38.43,5.05,-0.25
6-February-2019,353.00,361.50,353.00,358.90,358.708652674475126349,600716,5232,215482027.00,108679,18.09,8.50,5.90
5-February-2019,354.95,355.50,348.90,352.35,351.939348939370426519,418855,4042,147411556.00,72324,17.27,6.60,-2.60
4-February-2019,351.60,356.70,346.00,354.60,352.573810861641137831,902313,7183,318131933.00,305933,33.91,10.70,3.00
1-February-2019,364.00,365.70,348.70,354.50,357.565466829848944624,1192940,11958,426554148.00,206359,17.30,17.00,-9.50
31-January-2019,372.70,376.60,354.10,364.25,366.779085610584795447,2786034,26523,1021859003.00,599495,21.52,22.50,-8.45
30-January-2019,351.00,368.05,351.00,365.25,362.085179888761841072,3349570,18448,1212829656.00,1197247,35.74,17.05,14.25
29-January-2019,344.85,350.50,341.60,346.90,344.832281528207020619,693728,6898,239219809.00,106773,15.39,8.90,2.05
28-January-2019,354.20,354.90,336.85,343.45,344.132962588166304764,1647313,9025,566894703.00,386362,23.45,18.05,-10.75
25-January-2019,361.25,364.45,354.50,357.10,359.740160444663461325,2252490,7457,810311114.00,1499428,66.57,9.95,-4.15
24-January-2019,365.00,368.45,361.70,365.00,365.516905750213649127,1638200,5292,598789795.00,1058675,64.62,6.75,0.00
23-January-2019,369.70,373.50,366.40,367.65,370.305493925806401563,257812,2403,95469200.00,59212,22.97,7.10,-2.05
22-January-2019,369.10,372.50,366.15,369.00,367.967845758823440040,1645475,6083,605481891.00,1113232,67.65,6.35,-0.10
21-January-2019,372.00,376.20,370.25,371.25,372.371992699311483338,3200794,16602,1191886040.00,2582540,80.68,5.95,-0.75
18-January-2019,374.20,376.50,370.05,371.90,372.757037345707259036,2567765,6052,957152474.00,1677335,65.32,6.45,-2.30
17-January-2019,376.00,377.95,372.60,373.35,374.246656942259065180,3274921,7467,1225628236.00,2424612,74.04,5.35,-2.65
16-January-2019,372.50,379.45,372.50,375.10,377.102123649203108967,837191,4331,315706504.00,410984,49.09,6.95,2.60
15-January-2019,374.90,375.35,370.45,372.55,372.154315799594520893,4222659,7317,1571480771.00,3625641,85.86,4.90,-2.35
14-January-2019,378.40,378.40,372.70,373.40,374.283290398042437767,557428,5706,208635986.00,255368,45.81,5.70,-5.00
11-January-2019,380.80,381.00,375.25,378.55,377.614973392699113869,941283,5319,355442555.00,519120,55.15,5.75,-2.25
10-January-2019,380.10,382.10,376.20,379.70,379.242862783587730282,443205,5654,168082333.00,119366,26.93,5.90,-0.40
