Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-May-2019,532.00,532.65,521.10,523.50,526.715749576941215635,288376,4062,151892181.00,34077,11.82,11.55,-8.50
7-May-2019,540.00,543.95,529.30,530.65,536.612458252485939172,264387,3487,141873358.00,31183,11.79,14.65,-9.35
6-May-2019,532.95,542.80,527.75,535.55,535.416305343511450381,491250,7273,263023260.00,69622,14.17,15.05,2.60
3-May-2019,552.50,555.30,545.85,547.60,549.469251680815412747,287658,4035,158059226.00,36803,12.79,9.45,-4.90
2-May-2019,556.00,560.35,549.30,554.85,554.902670707791050098,560900,7399,311244908.00,57818,10.31,11.05,-1.15
30-April-2019,545.80,559.00,535.85,556.45,548.923103667316461979,914647,11849,502070870.00,106132,11.60,23.15,10.65
26-April-2019,520.00,548.00,516.00,545.00,538.929886734694394372,1974391,27271,1064058318.00,223282,11.31,32.00,25.00
25-April-2019,523.30,529.35,509.00,510.90,518.026252565193453125,479496,6775,248391516.00,145347,30.31,20.35,-12.40
24-April-2019,527.85,527.85,513.20,525.30,520.574092277787516559,450661,8305,234602441.00,74107,16.44,14.65,-2.55
23-April-2019,535.60,539.10,521.70,523.80,529.042033905565610375,280131,4221,148201074.00,41653,14.87,17.40,-11.80
22-April-2019,542.05,545.60,534.45,535.30,538.428013636605763596,187730,2990,101079091.00,41557,22.14,11.15,-6.75
18-April-2019,553.00,555.00,537.15,542.85,543.646240775641682961,282811,4106,153749137.00,49542,17.52,17.85,-10.15
16-April-2019,552.45,556.75,549.40,552.65,553.299027331013807741,365592,4614,202281698.00,40795,11.16,7.35,0.20
15-April-2019,536.05,554.45,536.05,552.00,548.895106822046023337,660491,7693,362540278.00,99430,15.05,18.40,15.95
12-April-2019,538.70,542.90,532.40,533.75,535.715805555943129020,286684,7094,153581150.00,63999,22.32,10.50,-4.95
11-April-2019,541.60,546.40,534.80,537.15,539.433559297324877906,356694,4694,192412714.00,50347,14.11,11.60,-4.45
10-April-2019,553.00,558.75,541.80,544.20,550.875342400791276090,442829,5617,243943577.00,66224,14.95,16.95,-8.80
9-April-2019,550.05,553.90,540.50,551.80,547.513122815894751822,316205,5982,173126387.00,48037,15.19,13.40,1.75
8-April-2019,552.75,557.45,546.60,549.05,551.288242347920944558,498688,6955,274920831.00,71406,14.32,10.85,-3.70
5-April-2019,532.00,550.00,532.00,548.35,542.984328894670181083,584260,11968,317244024.00,108737,18.61,18.00,16.35
4-April-2019,537.00,537.00,527.10,530.55,531.346927283926804835,321442,4515,170797219.00,40020,12.45,9.90,-6.45
3-April-2019,535.25,546.70,533.25,535.40,540.619439978078156013,689723,9029,372877662.00,94369,13.68,13.45,0.15
2-April-2019,539.30,539.30,526.30,531.10,530.500740657704041188,249778,4216,132507414.00,37005,14.82,13.00,-8.20
1-April-2019,527.00,543.95,527.00,534.70,537.945566872038020988,891718,11297,479695745.00,153954,17.26,16.95,7.70
29-March-2019,511.00,524.95,509.00,520.85,518.658411988823977647,492125,6606,255244771.00,83052,16.88,15.95,9.85
28-March-2019,514.85,516.50,505.60,507.00,510.472495894909688013,253344,5411,129325144.00,85279,33.66,10.90,-7.85
27-March-2019,519.35,523.00,513.10,515.90,517.450913907693971260,258943,3841,133990292.00,39923,15.42,9.90,-3.45
26-March-2019,515.70,520.50,514.30,519.35,517.813455036895350192,231601,2417,119926114.00,44976,19.42,6.20,3.65
25-March-2019,513.55,518.00,507.00,515.65,511.947231262235189964,320796,3807,164230624.00,65754,20.50,11.00,2.10
22-March-2019,515.30,524.00,515.30,518.15,519.691051129216743200,298127,4012,154933934.00,47501,15.93,8.70,2.85
20-March-2019,525.25,526.00,511.30,513.55,517.333063430215132170,447074,5071,231286162.00,76098,17.02,14.70,-11.70
19-March-2019,526.60,531.80,520.65,526.25,527.411662345549249059,599382,4763,316121057.00,201113,33.55,11.15,-0.35
