Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-November-2018,1265.00,1307.25,1259.50,1298.20,1293.671985122612368404,158630,4604,205215187.00,35757,22.54,47.75,33.20
7-November-2018,1250.00,1253.40,1245.00,1250.85,1249.648067877893571889,10843,489,13549934.00,5010,46.20,8.40,0.85
6-November-2018,1242.00,1254.45,1232.10,1238.75,1241.858594674269312076,51561,1238,64031471.00,19968,38.73,22.35,-3.25
5-November-2018,1254.00,1260.25,1233.50,1242.15,1244.114317751311807354,91858,2242,114281853.00,51486,56.05,26.75,-11.85
2-November-2018,1240.00,1289.65,1227.80,1246.15,1256.673831344366057888,288173,6056,362139468.00,156573,54.33,61.85,6.15
1-November-2018,1229.00,1244.05,1212.40,1217.20,1224.934679882800324169,80205,2440,98245886.00,18792,23.43,31.65,-11.80
31-October-2018,1210.00,1232.00,1185.00,1227.25,1206.340388899242968840,112677,2270,135926816.00,55938,49.64,47.00,17.25
30-October-2018,1192.00,1207.80,1176.75,1197.45,1199.762922607148349113,45521,1659,54614408.00,14026,30.81,31.05,5.45
29-October-2018,1190.25,1212.80,1187.00,1195.00,1196.188720317351572945,90499,2391,108253883.00,34062,37.64,25.80,4.75
26-October-2018,1203.00,1205.00,1168.80,1189.45,1186.571830202216918278,204879,8145,243103650.00,76940,37.55,36.20,-13.55
25-October-2018,1180.00,1211.15,1153.15,1200.60,1195.404682732180580549,102248,3527,122227738.00,15812,15.46,58.00,20.60
24-October-2018,1164.00,1199.20,1150.80,1189.95,1175.434192109425674522,175754,6577,206587261.00,44638,25.40,48.40,25.95
23-October-2018,1133.00,1190.00,1119.60,1138.80,1137.973478121242447552,669485,20278,761856174.00,207597,31.01,70.40,5.80
22-October-2018,1260.00,1260.00,1193.00,1201.45,1219.191239000578071809,77845,3191,94907942.00,12283,15.78,67.00,-58.55
19-October-2018,1267.90,1287.40,1221.95,1237.95,1258.178064900590497860,184590,8405,232247089.00,45561,24.68,65.45,-29.95
17-October-2018,1278.10,1281.35,1253.00,1256.20,1266.343004374781931882,37259,1969,47182674.00,9986,26.80,28.35,-21.90
16-October-2018,1272.05,1283.50,1255.00,1266.80,1269.340950119537463203,61487,2071,78047967.00,18923,30.78,28.50,-5.25
15-October-2018,1260.00,1260.00,1242.90,1246.55,1248.240669579407274832,37994,1215,47425656.00,8823,23.22,17.10,-13.45
12-October-2018,1235.00,1265.95,1235.00,1261.50,1253.115573890305500966,61571,2301,77155579.00,14550,23.63,30.95,26.50
11-October-2018,1208.00,1220.25,1194.20,1216.05,1210.113122727342467434,65177,2789,78871543.00,10154,15.58,26.05,8.05
10-October-2018,1215.00,1240.50,1181.20,1225.95,1217.763869590018868200,68369,3843,83257298.00,11641,17.03,59.30,10.95
9-October-2018,1256.00,1261.50,1191.45,1202.00,1213.309915956634010000,103399,3754,125455032.00,20922,20.23,70.05,-54.00
8-October-2018,1216.00,1258.35,1200.00,1251.45,1234.365047395554241578,108238,4980,133605204.00,30428,28.11,58.35,35.45
5-October-2018,1223.95,1240.75,1198.00,1207.90,1217.012791079042308953,54882,2239,66792096.00,15632,28.48,42.75,-16.05
4-October-2018,1239.50,1239.50,1216.10,1227.90,1228.098034303655827780,59877,2304,73534826.00,10366,17.31,23.40,-11.60
3-October-2018,1270.00,1270.25,1240.60,1251.65,1258.371525071447129124,73131,2672,92025968.00,19313,26.41,29.65,-18.35
1-October-2018,1300.00,1307.50,1269.00,1278.60,1284.344387561142509567,78914,2384,101352753.00,15126,19.17,38.50,-21.40
28-September-2018,1305.00,1315.00,1285.00,1294.05,1301.591402299445184485,77323,4796,100642952.00,18831,24.35,30.00,-10.95
27-September-2018,1286.50,1312.35,1275.60,1286.60,1302.836872466926665137,418464,9212,545190329.00,291432,69.64,36.75,0.10
26-September-2018,1308.00,1308.00,1275.10,1280.55,1282.906901728844404003,219800,3460,281982937.00,153259,69.73,32.90,-27.45
