Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-April-2018,32.50,32.50,31.70,31.70,31.933333333333333333,75,9,2395.00,40,53.33,0.80,-0.80
11-April-2018,31.10,31.10,28.55,31.00,29.478260869565217391,161,7,4746.00,161,100.00,2.55,-0.10
10-April-2018,31.85,31.85,31.10,31.20,31.318840579710144927,207,8,6483.00,161,77.78,0.75,-0.65
9-April-2018,30.50,30.50,30.15,30.15,30.395734597156398104,422,7,12827.00,420,99.53,0.35,-0.35
6-April-2018,28.15,29.85,28.15,29.80,29.333333333333333333,36,3,1056.00,36,100.00,1.70,1.65
5-April-2018,29.70,29.70,28.00,28.40,28.351181102362204724,635,13,18003.00,631,99.37,1.70,-1.30
4-April-2018,31.00,31.00,28.20,28.65,28.576968100673105062,6834,48,195295.00,6607,96.68,2.80,-2.35
3-April-2018,30.85,30.85,28.60,29.65,30.042125729099157485,1543,14,46355.00,1242,80.49,2.25,-1.20
2-April-2018,29.65,29.65,29.65,29.65,29.636363636363636363,66,7,1956.00,43,65.15,0.00,0.00
28-March-2018,26.05,28.50,26.05,28.25,27.426356589147286821,258,7,7076.00,158,61.24,2.45,2.20
27-March-2018,26.70,29.40,26.70,27.15,27.284495021337126600,703,12,19181.00,670,95.31,2.70,0.45
26-March-2018,28.00,29.40,28.00,28.00,28.178351783517835178,3252,24,91636.00,3247,99.85,1.40,0.00
23-March-2018,29.45,30.75,29.45,29.45,29.454406130268199233,1305,12,38438.00,1305,100.00,1.30,0.00
22-March-2018,31.35,31.35,29.80,31.00,29.990380593893768297,2391,4,71707.00,2391,100.00,1.55,-0.35
21-March-2018,34.65,34.65,31.35,31.35,31.417419884963023829,1217,11,38235.00,1197,98.36,3.30,-3.30
19-March-2018,32.50,33.00,32.50,33.00,32.679487179487179487,78,2,2549.00,78,100.00,0.50,0.50
16-March-2018,30.90,32.45,30.85,31.90,31.187182741116751269,1576,11,49151.00,1487,94.35,1.60,1.00
15-March-2018,30.80,32.90,30.80,32.45,30.831746031746031746,630,10,19424.00,460,73.02,2.10,1.65
