Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-June-2018,3672.05,3715.00,3672.05,3698.90,3697.372910172853499574,21174,689,78288174.00,15916,75.17,42.95,26.85
12-June-2018,3612.05,3715.00,3602.55,3688.75,3656.471239592578504712,23661,1571,86515766.00,11606,49.05,112.45,76.70
11-June-2018,3676.00,3677.40,3602.50,3612.55,3623.708185053380782918,9554,589,34620908.00,3723,38.97,74.90,-63.45
8-June-2018,3650.00,3655.00,3608.00,3634.40,3631.743102668475802804,8844,706,32119136.00,3512,39.71,47.00,-15.60
7-June-2018,3660.00,3680.00,3629.25,3657.05,3652.817973542236346168,13531,1338,49426280.00,4710,34.81,50.75,-2.95
6-June-2018,3622.75,3652.00,3599.10,3638.90,3620.700232852181773452,174789,1038,632858573.00,166181,95.08,52.90,16.15
5-June-2018,3612.00,3629.00,3569.00,3608.65,3583.063370745308613531,425354,1123,1524070337.00,418119,98.30,60.00,-3.35
4-June-2018,3641.00,3678.05,3599.75,3612.00,3627.666777703753053519,18012,1633,65341534.00,4318,23.97,78.30,-29.00
1-June-2018,3547.00,3633.25,3547.00,3623.75,3608.901589989650954934,21258,1876,76718030.00,2604,12.25,86.25,76.75
31-May-2018,3575.00,3620.90,3500.00,3547.25,3550.875645314500474951,24213,1790,85977352.00,10332,42.67,120.90,-27.75
30-May-2018,3613.10,3624.00,3530.10,3606.85,3584.844746415578857265,9346,965,33503959.00,2102,22.49,93.90,-6.25
29-May-2018,3660.00,3660.00,3565.60,3612.35,3599.785156679494227597,9095,782,32740046.00,3277,36.03,94.40,-47.65
28-May-2018,3556.10,3621.85,3538.45,3596.85,3586.723516829899808623,8883,1007,31860865.00,2022,22.76,83.40,40.75
25-May-2018,3473.15,3573.30,3464.70,3550.70,3545.196910185912542550,22914,962,81234642.00,14600,63.72,108.60,77.55
