Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-May-2019,3031.00,3051.25,3025.00,3033.65,3037.081416505988105260,184115,966,559172245.00,170621,92.67,26.25,2.65
6-May-2019,3063.00,3063.00,3017.10,3030.00,3032.324467778226504355,155997,1423,473033520.00,140241,89.90,45.90,-33.00
3-May-2019,3032.45,3068.00,3032.45,3060.65,3053.343449865539761813,26030,786,79478530.00,5391,20.71,35.55,28.20
2-May-2019,3008.70,3039.00,2965.80,3032.45,3012.478248012091739501,30434,1185,91681763.00,3483,11.44,73.20,23.75
30-April-2019,3060.95,3060.95,2950.10,2993.25,2988.828272746375288926,19036,1247,56895335.00,4863,25.55,110.85,-67.70
26-April-2019,3080.00,3094.95,3037.15,3047.75,3064.490871491875923190,16925,1483,51866508.00,7239,42.77,57.80,-32.25
25-April-2019,3056.10,3100.00,3028.80,3078.05,3069.278125714285714285,21875,1205,67140459.00,8735,39.93,71.20,21.95
24-April-2019,3025.00,3080.00,3009.00,3076.25,3041.034170170976758240,39713,1904,120768590.00,25770,64.89,71.00,51.25
23-April-2019,3047.70,3066.85,3011.05,3035.70,3037.633740909454167665,37539,926,114029733.00,27027,72.00,55.80,-12.00
22-April-2019,3060.00,3069.00,3041.65,3050.45,3050.622331560987223236,37803,803,115322676.00,26747,70.75,27.35,-9.55
18-April-2019,3070.00,3085.00,3042.95,3063.00,3069.536322810725135385,15142,977,46478919.00,2940,19.42,42.05,-7.00
16-April-2019,3043.30,3078.00,3032.00,3069.40,3045.242555161240549297,32405,1088,98681085.00,24229,74.77,46.00,26.10
15-April-2019,3000.30,3044.00,2995.00,3034.10,3023.623660045337534099,26027,1085,78695853.00,6377,24.50,49.00,33.80
12-April-2019,2997.00,3020.00,2975.05,3006.45,3003.081038189822872939,19534,1055,58662185.00,3120,15.97,44.95,9.45
11-April-2019,2940.00,3002.50,2935.35,2986.90,2974.031925069748903945,25090,1749,74618461.00,5473,21.81,67.15,46.90
10-April-2019,2920.00,2945.10,2910.85,2935.10,2932.670873676675583016,26543,1464,77841883.00,6038,22.75,34.25,15.10
9-April-2019,2858.00,2930.00,2841.00,2918.50,2899.970995045417010734,19376,1631,56189838.00,5392,27.83,89.00,60.50
8-April-2019,2863.00,2871.95,2845.00,2852.50,2854.027187571395933287,8754,603,24984154.00,2509,28.66,26.95,-10.50
5-April-2019,2857.00,2879.90,2851.00,2860.80,2864.836772983114446529,7462,656,21377412.00,2483,33.28,28.90,3.80
4-April-2019,2860.25,2882.40,2854.50,2866.65,2868.998749622730996421,23193,998,66540688.00,8274,35.67,27.90,6.40
3-April-2019,2860.00,2879.90,2836.00,2848.90,2852.565263467765675596,220805,2119,629860673.00,191845,86.88,43.90,-11.10
2-April-2019,2912.00,2936.00,2846.95,2855.10,2875.478926026836537600,78177,3643,224796316.00,30367,38.84,89.05,-56.90
1-April-2019,2955.70,2955.70,2903.00,2917.50,2918.568229523470254569,182465,2101,532536552.00,152997,83.85,52.70,-38.20
29-March-2019,2950.00,2951.00,2895.15,2915.05,2908.988153241164395419,80866,2327,235238236.00,53686,66.39,55.85,-34.95
28-March-2019,2985.00,3020.00,2911.00,2941.15,2954.743648432135500114,39321,4522,116183475.00,9495,24.15,109.00,-43.85
27-March-2019,2956.00,2992.85,2950.00,2986.70,2980.075816776124366115,12029,791,35847332.00,3302,27.45,42.85,30.70
26-March-2019,2960.00,2964.65,2933.00,2951.30,2953.905674204355108877,9552,651,28215707.00,1650,17.27,31.65,-8.70
25-March-2019,2932.00,2968.95,2918.65,2958.10,2945.046610369391895079,21197,901,62426153.00,11252,53.08,50.30,26.10
22-March-2019,2950.10,2995.00,2932.00,2949.40,2948.746488233002589426,87278,1203,257360696.00,72059,82.56,63.00,-0.70
20-March-2019,2974.00,2974.00,2924.45,2948.10,2943.531526095763478860,23203,1360,68298762.00,7076,30.50,49.55,-25.90
19-March-2019,3004.00,3004.00,2946.00,2980.25,2973.003388426640563231,26561,2035,78965943.00,8170,30.76,58.00,-23.75
18-March-2019,3030.00,3045.25,2986.30,3004.20,3011.911483906164757228,14664,1063,44166670.00,3397,23.17,58.95,-25.80
15-March-2019,3004.65,3030.00,2984.75,3022.30,3016.773680864589955499,23595,1086,71180775.00,9985,42.32,45.25,17.65
14-March-2019,3022.00,3022.00,2970.05,3010.50,3002.987230251435359334,30306,1953,91008531.00,2611,8.62,51.95,-11.50
13-March-2019,3009.60,3044.55,2995.00,3008.40,3023.130989068879230870,37965,2312,114773168.00,10761,28.34,49.55,-1.20
12-March-2019,3025.00,3025.00,2982.95,2991.35,3000.257302626738282687,27182,1559,81552994.00,7376,27.14,42.05,-33.65
11-March-2019,2961.50,3012.05,2940.65,3004.40,2995.629680300987867935,49703,2584,148891782.00,21785,43.83,71.40,42.90
8-March-2019,2910.00,2966.00,2903.00,2955.90,2946.729421587539227823,34733,2003,102348753.00,7771,22.37,63.00,45.90
7-March-2019,2923.90,2925.00,2900.00,2909.95,2908.887391109327415661,42359,989,123217561.00,28983,68.42,25.00,-13.95
6-March-2019,2910.00,2936.00,2877.10,2927.35,2903.768279285510843471,24577,1196,71365913.00,3027,12.32,58.90,17.35
